short_name,long_name,Sub-Borough Area,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Upper East Side,191610,188475.003171726,197790,195596.107760558,169885.599746648,181256.351135911,185110.328680193,159477.203192551,176826.138385644,181405.520501095,166139.265576186,187655.578987337
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Morningside Heights/Hamilton Heights,81350,106740.045854101,96770,154080.520989728,100806.824279531,106836.543277534,122415.410426372,96568.6742046336,127558.840335938,109736.899973101,104258.410181226,102983.050595182
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Central Harlem,86160,109632.080471228,97600,96772.5207182906,119610.310735775,123853.155473628,81341.4479367668,125270.637401618,94308.6678113794,113319.505514353,103507.133766762,93857.8669147381
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",East Harlem,87470,65823.2918894427,88240,63575.0841031122,86838.0017312361,95958.1298990301,119573.229236471,107292.975279902,106178.277869277,129089.367405756,98024.5678889153,119903.893987432
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Washington Heights/Inwood,110240,74539.5459900317,81310,102871.054957546,83930.8539216721,108694.948186528,88005.7232821192,88516.9437978051,95451.4039862479,94977.2255312608,102818.721359544,102952.463387314
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Mott Haven/Hunts Point,63380,62063.768554599,72400,76357.5207607027,56430.8683627151,84254.7497342899,35369.0045939334,66295.4860880168,72980.3805585731,58188.4480651731,70107.7958842177,83159.4811763142
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Morrisania/Belmont,72310,61738.9165382873,56490,53519.0509877768,76156.1610471867,67016.2883618972,66685.0284597809,60458.1410043232,65138.0529760584,69379.9629558467,70884.8362360779,67358.1295920111
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Highbridge/South Concourse,53950,57220.1884911645,60280,51325.6285891205,58208.7185052254,49011.9456622824,63062.385615902,54128.5921738166,59218.4077591275,63403.4504861084,53672.4649406274,55925.6508647694
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",University Heights/Fordham,77960,65755.1581332125,70550,62826.8605745986,88308.5831310039,84433.1209313139,60858.6654179349,54758.9956767542,75013.8863775294,83663.9515812935,56075.7250209166,73713.131813263
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Kingsbridge Heights/Mosholu,51940,61850.8505663797,53310,79587.2953830233,82100.8474612055,78088.6804171649,63311.699755367,65788.3992905443,73889.9692796486,72576.6541905238,73970.3253786105,55620.7983596909
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Riverdale/Kingsbridge,88280,88009.346261894,98660,96890.9609724237,84798.2361659453,89679.4637637837,93900.3767186882,94287.3151535306,87168.9191030747,92097.3142220343,95803.716485389,99629.673039318
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Soundview/Parkchester,74440,60503.9922066153,64620,75439.6087911715,68009.570949013,74077.5581240866,72745.5299978201,59378.0567564571,71781.1871527413,73131.7929523883,75473.908765035,70291.4428264955
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Throgs Neck/Co-op City,70980,76150.422655188,69710,79629.4327811283,62093.2303599704,63496.8016806164,89992.6485762036,83733.1060857998,91015.3293385196,74677.5138915574,80519.5182646474,77071.6072371044
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Pelham Parkway,87140,78813.7225192569,79600,78115.9029951396,80552.0315845033,84425.3171914441,75122.6861188933,75852.5307615564,72744.0965919488,80145.3211389924,88638.2502168423,79059.7757484859
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Williamsbridge/Baychester,78650,86346.1526053466,74200,77376.7902554054,84206.3753404413,72949.3603029095,75568.1996463721,76504.1957654362,72585.1799418299,87711.9243745917,78109.0442818873,77281.6393977939
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Williamsburg/Greenpoint,63730,62251.136384232,61410,70719.0813548108,69888.3322284387,80651.6515544041,66893.1515675082,81286.9704023944,69946.3271464337,96620.9728317258,88470.2693450211,118219.558407533
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Brooklyn Heights/Fort Greene,107130,103834.627820571,120690,125406.591003554,136001.000570041,131043.74435366,115046.551643401,121211.816871744,105993.223612231,123882.619836299,124222.369990559,128083.932944772
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Bedford Stuyvesant,75080,86445.9198912551,80380,77418.9276535104,78319.514409374,90843.3358243656,80473.1843467168,89157.9780512138,110616.443525559,80634.4210890366,101791.255536195,86983.9017333359
hh_inc_own_med_adj,"Median household income, homeowners ($2017)",Bushwick,74860,66033.7765292252,60880,72057.2284567948,77245.7745592737,65946.0611797529,76424.5395167085,57372.0341425563,65724.5808755105,66490.7649387081,72768.6953384659,91546.4935735576
