short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
pop_65p_pct,Population aged 65+,North Crown Heights/Prospect Heights,0.0955432637247213,0.0971279778996177,0.0950532622644926,0.104943404899132,0.114664357147526,0.0991098299862623,0.0906698624741249,0.0965257993035771,0.118809410942841,0.109405745769382,0.102148374320497,0.100690768680076,0.115551829539722
pop_65p_pct,Population aged 65+,South Crown Heights,0.0970710925703315,0.089481481499206,0.102063752458467,0.129002605899586,0.101562150706858,0.110955390675094,0.110669434643778,0.123996243867763,0.136802220557783,0.128055710735682,0.124239735862517,0.134892086330935,0.136408110017938
pop_65p_pct,Population aged 65+,Bay Ridge,0.162432948753121,0.139457450999544,0.158318954693107,0.179397143499955,0.18223082626246,0.156322053240795,0.131381768762854,0.142374615401975,0.146947388238247,0.159465238128803,0.136388035318371,0.164861376594945,0.150432645365476
pop_65p_pct,Population aged 65+,Bensonhurst,0.170045058155665,0.15490192839934,0.180264959076252,0.191628043299716,0.157895599263722,0.193231895412035,0.205019877694431,0.150479785020996,0.152586844050259,0.139594498856182,0.153972830518501,0.14759316728858,0.149657385997698
pop_65p_pct,Population aged 65+,Borough Park,0.131587910285816,0.133447662199615,0.11041804654393,0.115500743499979,0.114039414652479,0.0878731400287207,0.0928928751147027,0.10316681782006,0.102758204395388,0.11085719963238,0.104510884589821,0.112068752471333,0.118082644628099
pop_65p_pct,Population aged 65+,Coney Island,0.207158724964756,0.225633350399221,0.261112772092934,0.258747833799134,0.291081601158382,0.253873927410569,0.22416401582745,0.241697687369933,0.22711157455683,0.238957543129818,0.241097473967506,0.200413744797648,0.227973332648677
pop_65p_pct,Population aged 65+,Flatbush,0.108234374530184,0.11987107889945,0.1217604031907,0.0997244733998741,0.116025076480949,0.0943673529375743,0.0979012383615524,0.104804620299828,0.119704719361935,0.12399549523755,0.116548530070882,0.13424773184713,0.107224055738907
pop_65p_pct,Population aged 65+,Sheepshead Bay/Gravesend,0.179335926775821,0.155160325899487,0.191499085923218,0.156717991998448,0.205296735700605,0.167970575277359,0.18320553413064,0.164871923796754,0.168309592510869,0.172943343609686,0.181417117149802,0.171716966019088,0.186954853883547
pop_65p_pct,Population aged 65+,Brownsville/Ocean Hill,0.0724120215763833,0.1000575870994,0.0914004241636451,0.0876144434996604,0.0859984846082007,0.0867626190958849,0.0942711356371228,0.0781574895636577,0.0877203873851502,0.0897111631537861,0.101573861616521,0.106889572284809,0.123328895292637
pop_65p_pct,Population aged 65+,East Flatbush,0.0905461129123069,0.103813322899441,0.111893615577719,0.103119079399221,0.110347782909459,0.118540028178144,0.116783690344656,0.135190517543459,0.122058833961113,0.147325065628677,0.151651324113259,0.156416925357273,0.145187165775401
pop_65p_pct,Population aged 65+,Flatlands/Canarsie,0.112299575026555,0.116170964199227,0.107683284457478,0.114379876199564,0.112903303744437,0.104768508540962,0.110669248850583,0.122904020088252,0.120534096141224,0.127635432099377,0.130059680408804,0.125388056761801,0.137137117895536
pop_65p_pct,Population aged 65+,Astoria,0.109262224471422,0.118260233499313,0.118808706576188,0.13308956489891,0.123800986104886,0.125656201458099,0.116550466201865,0.116245724963861,0.134650225709698,0.118632583923622,0.110642021218418,0.125703864128576,0.134980347466102
pop_65p_pct,Population aged 65+,Sunnyside/Woodside,0.109998002550128,0.122444423599518,0.10495597366969,0.128570196498913,0.126875051745031,0.125203227209929,0.0969024746664111,0.104806280226666,0.0984195044124246,0.113859418931584,0.0938707528314457,0.128938087909509,0.130156812774827
pop_65p_pct,Population aged 65+,Jackson Heights,0.0975354248221265,0.0845956665998528,0.106912640954265,0.133407634699324,0.0913168536017205,0.0963214867324456,0.0962206381015626,0.0926174279758923,0.105507368936414,0.0975327779189067,0.12312863989822,0.106563313038114,0.129532213020031
pop_65p_pct,Population aged 65+,Elmhurst/Corona,0.0864302713662255,0.107264276799469,0.0980136081908899,0.0839052088995231,0.100435128237312,0.0899230373160619,0.110477083440158,0.104562696277171,0.109352661265657,0.106903447405311,0.113112317435699,0.124924772001296,0.127600643209815
pop_65p_pct,Population aged 65+,Middle Village/Ridgewood,0.137535062587631,0.117967525399763,0.124927684571225,0.128181842499544,0.144064968957422,0.118597450684144,0.126898503305109,0.118656875695818,0.135872575334295,0.14058306904123,0.131107259864204,0.111912602301859,0.110981308411215
pop_65p_pct,Population aged 65+,Rego Park/Forest Hills,0.187961771083792,0.19611983859977,0.170411791990929,0.168479873798788,0.173986356360897,0.184183740049589,0.164893152312558,0.179442508710801,0.160515968821135,0.177922670778029,0.213637585385521,0.171082868264316,0.194844714937796
pop_65p_pct,Population aged 65+,Flushing/Whitestone,0.158311789567961,0.153806412099584,0.17765330045185,0.172479115299211,0.168452023207671,0.14974337266522,0.160406797576624,0.174865245471762,0.179646990625062,0.175277865418486,0.16268082355049,0.186404093808357,0.178773630950444
pop_65p_pct,Population aged 65+,Hillcrest/Fresh Meadows,0.141252891493423,0.149528031499358,0.151614260317288,0.127057905699985,0.137772643124591,0.147199264810894,0.156959218573375,0.138522893284683,0.135561116214247,0.152455045965861,0.129391828280926,0.147266292107022,0.151082081690395
pop_65p_pct,Population aged 65+,Ozone Park/Woodhaven,0.0943963107874879,0.0899352923997867,0.0890329465888851,0.102639035299944,0.103846277227088,0.0953191198578652,0.0862016830273842,0.087757138718089,0.0995026218643919,0.0966589818209305,0.103279057155329,0.107503880664824,0.108925372042853
pop_65p_pct,Population aged 65+,South Ozone Park/Howard Beach,0.117849139983264,0.102662669399251,0.118653860041886,0.107148031199358,0.139527415199503,0.133809504808268,0.131993168560592,0.131272910660655,0.105798254967037,0.125709530988689,0.139163520659808,0.126809913948575,0.133154140390778
pop_65p_pct,Population aged 65+,Lower East Side/Chinatown,0.133562528924813,0.145881997299512,0.136649334803463,0.154231654898467,0.160965437160089,0.139963213055662,0.142891282883359,0.143906764631366,0.131876683627656,0.172817726773288,0.153988442339606,0.159483284157136,0.171316291683407
pop_65p_pct,Population aged 65+,Chelsea/Clinton/Midtown,0.11386523343208,0.115156748599475,0.112584544921979,0.115191974099616,0.0994247528504013,0.11688320494738,0.118813721917737,0.11120509468651,0.118644908838291,0.113091512694223,0.129858745909921,0.120903976041001,0.116230650209987
pop_65p_pct,Population aged 65+,Stuyvesant Town/Turtle Bay,0.145871821863693,0.14755689859885,0.145800202920034,0.145114713699513,0.145662902663412,0.132986555389096,0.144452717795979,0.151140047510439,0.154452134856932,0.166880851845052,0.19299053359284,0.177399964431798,0.177193579008515
pop_65p_pct,Population aged 65+,Upper West Side,0.134257308298402,0.149606148299426,0.147731675368522,0.133838407398798,0.138736197618337,0.138558767365591,0.166585769829316,0.167867156156575,0.198914225857137,0.176793030793264,0.183985361847235,0.197627313290522,0.219339075000528
pop_65p_pct,Population aged 65+,Upper East Side,0.142327342751742,0.158635771098488,0.143202197156566,0.148996806499781,0.165491881278499,0.155471462801058,0.176149916378026,0.198373533650863,0.190029022779033,0.197911159940608,0.182088166635121,0.200451132725298,0.180905371591386
pop_65p_pct,Population aged 65+,Morningside Heights/Hamilton Heights,0.0996734422888039,0.13353437349906,0.133367553122148,0.107814128899918,0.115812682895195,0.105968340471656,0.108744784422809,0.106927047612172,0.121364945781581,0.114192759408385,0.098226237006555,0.123652265701576,0.117424817285035
pop_65p_pct,Population aged 65+,Central Harlem,0.113189905674517,0.0923316228991098,0.102579077897125,0.110175123899353,0.114748758689176,0.100755296887261,0.104576557783783,0.108399987047052,0.0900937391505613,0.0884164005551289,0.0993205935149628,0.083667952841829,0.105452061859263
pop_65p_pct,Population aged 65+,East Harlem,0.115062417159606,0.118062893999195,0.103591561357391,0.1189721464998,0.0998191281820408,0.135032825074121,0.124846103470858,0.118724976901755,0.107305488909563,0.120889503197418,0.124490220718047,0.120571083195844,0.119877270459268
pop_65p_pct,Population aged 65+,Washington Heights/Inwood,0.0987601600654671,0.0972422925997307,0.124787544226709,0.112925918599103,0.124582388222733,0.118665404592477,0.120050240003116,0.112211943209113,0.131529658556686,0.137274117765586,0.118703897666748,0.127120284346847,0.134491265250734
pop_65p_pct,Population aged 65+,Mott Haven/Hunts Point,0.0748727462278111,0.0764021492996108,0.075221174764322,0.0757431952997649,0.0793525723103188,0.0741084353204369,0.0810255756106895,0.0882453532576525,0.0752631811608389,0.0646046211911995,0.0912908996272742,0.0915770663597541,0.0745044264819092
