short_name,long_name,Community District,2017
prox_subway_pct,Residential units within 1/2 mile of a subway station,MN 01 - Financial District,1
prox_subway_pct,Residential units within 1/2 mile of a subway station,MN 02 - Greenwich Village/Soho,1
prox_subway_pct,Residential units within 1/2 mile of a subway station,MN 03 - Lower East Side/Chinatown,0.85508916048888
prox_subway_pct,Residential units within 1/2 mile of a subway station,MN 04 - Clinton/Chelsea,0.943890391626485
prox_subway_pct,Residential units within 1/2 mile of a subway station,MN 05 - Midtown,1
prox_subway_pct,Residential units within 1/2 mile of a subway station,MN 06 - Stuyvesant Town/Turtle Bay,0.949928397103612
prox_subway_pct,Residential units within 1/2 mile of a subway station,MN 07 - Upper West Side,0.990849383224662
prox_subway_pct,Residential units within 1/2 mile of a subway station,MN 08 - Upper East Side,0.964513314998435
prox_subway_pct,Residential units within 1/2 mile of a subway station,MN 09 - Morningside Heights/Hamilton,1
prox_subway_pct,Residential units within 1/2 mile of a subway station,MN 10 - Central Harlem,1
prox_subway_pct,Residential units within 1/2 mile of a subway station,MN 11 - East Harlem,0.975454448436555
prox_subway_pct,Residential units within 1/2 mile of a subway station,MN 12 - Washington Heights/Inwood,1
prox_subway_pct,Residential units within 1/2 mile of a subway station,BX 01 - Mott Haven/Melrose,0.999972634977971
prox_subway_pct,Residential units within 1/2 mile of a subway station,BX 02 - Hunts Point/Longwood,0.97260346006205
prox_subway_pct,Residential units within 1/2 mile of a subway station,BX 03 - Morrisania/Crotona,0.630286079104977
prox_subway_pct,Residential units within 1/2 mile of a subway station,BX 04 - Highbridge/Concourse,0.962980191495135
prox_subway_pct,Residential units within 1/2 mile of a subway station,BX 05 - Fordham/University Heights,0.982789140683878
prox_subway_pct,Residential units within 1/2 mile of a subway station,BX 06 - Belmont/East Tremont,0.52268276238482
prox_subway_pct,Residential units within 1/2 mile of a subway station,BX 07 - Kingsbridge Heights/Bedford,0.995222489832985
prox_subway_pct,Residential units within 1/2 mile of a subway station,BX 08 - Riverdale/Fieldston,0.631724045185584
prox_subway_pct,Residential units within 1/2 mile of a subway station,BX 09 - Parkchester/Soundview,0.701497037386608
prox_subway_pct,Residential units within 1/2 mile of a subway station,BX 10 - Throgs Neck/Co-op City,0.272116864171379
prox_subway_pct,Residential units within 1/2 mile of a subway station,BX 11 - Morris Park/Bronxdale,0.858007148716747
prox_subway_pct,Residential units within 1/2 mile of a subway station,BX 12 - Williamsbridge/Baychester,0.747298754959139
prox_subway_pct,Residential units within 1/2 mile of a subway station,BK 01 - Greenpoint/Williamsburg,0.922287834511525
prox_subway_pct,Residential units within 1/2 mile of a subway station,BK 02 - Fort Greene/Brooklyn Heights,0.94355493133583
prox_subway_pct,Residential units within 1/2 mile of a subway station,BK 03 - Bedford Stuyvesant,0.876713340423018
